"url","headline","summary","date","tag"
"https://www.bbc.com/news/articles/cglyynp44g4o","IMF warns on Trump's plans but upgrades UK outlook","Trump's policies could benefit the US, but not the rest of the world, the IMF says","17 Jan 2025","Business"
"https://www.bbc.com/news/articles/czxk59zpdwpo","Ghanaian music legend who founded Afro-rock band Osibisa dies","Osibisa was one of the first African bands to gain international recognition, in the 1970s.","16 Jan 2025","Africa"
"https://www.bbc.com/news/articles/c8r5ld8jvlzo","Nasa astronaut stuck in space ventures outside","Nasa astronaut Suni Williams, one of two astronauts stuck on the International Space Station, has completed her first spacewalk since arriving.","17 Jan 2025","US & Canada"
"https://www.bbc.com/news/articles/c9q7zqy1xlpo","How AI can spot diseases that doctors aren't looking for","AI can take a second look at medical scans and flag up potential problems that doctors might not see.","17 Jan 2025",NA
"https://www.bbc.com/sport/cricket/articles/cgq003y4qv3o","'A moment of Ashes history' - Gardner's grand day out","Ash Gardner leads Australia's dominant day with her maiden international hundred and the 'catch of the century', all in a day's work.","17 Jan 2025","Women's Cricket"
"https://www.bbc.com/news/articles/cwyp4y4wy7go","US markets watchdog sues Musk over Twitter stake disclosure","The complaint filed to a US federal court alleges Musk saved $150m at the expense of Twitter shareholders.","15 Jan 2025",NA
"https://www.bbc.com/news/articles/cdxnv4rjdq4o","Buy something or leave, Starbucks says","The policy being rolled out in the firm's North American cafes comes as it tries to boost flagging sales.","14 Jan 2025","Business"
"https://www.bbc.com/news/articles/c8edkj3zelro","Rugby star 'very contrite' as he's banned from driving","The international rugby star is banned from driving for six months.","14 Jan 2025","Gloucestershire"
"https://www.bbc.com/sport/cricket/videos/c17ed1edvjko","Sciver-Brunt wants England to 'give best show of themselves'","England all-rounder Nat Sciver-Brunt says she wants her side to ""give the best show of themselves"" in the third Women's Ashes one-day international.","16 Jan 2025","England Women"
"https://www.bbc.com/news/articles/clyvkdvnwn2o","Rare bird in Jersey attracts international views","A Bittern, known as a Britain's loudest bird, was captured at the Wetland Centre in St Ouen.","7 Jan 2025","Jersey"
"https://www.bbc.com/news/articles/c20g7705re3o","What's the secret to Denmark's happy work-life balance?","The Nordic nation doesn't require staff to work long hours and has a generous welfare system.","16 Jan 2025","Business"
"https://www.bbc.com/news/articles/c2eg740ydy3o","Ex-top flight striker plays for Sunday league side","The former Wales international scores twice in an appearance for Hartwell Forest FC Reserves.","14 Jan 2025","England"
"https://www.bbc.com/news/articles/ceq9lxlg811o","Three reasons Trump tariffs aren't China's only problem","China's economy has hit the government's 5% growth target for 2024 in the face of multiple challenges.","17 Jan 2025","Business"
"https://www.bbc.com/news/articles/c78w9zz62ego","TikTok says report of possible sale to Musk 'pure fiction'","The firm has repeatedly said it will not sell its US operation as it face a 19 January deadline.","14 Jan 2025","Business"
"https://www.bbc.com/news/articles/c2eg7ge72j2o","ICJ president Nawaf Salam named Lebanon's new prime minister","His appointment is another blow to Hezbollah, which had sought to reappoint caretaker PM Najib Mikati.","13 Jan 2025","Middle East"
"https://www.bbc.comNA","Australia win low-scoring and dramatic Ashes thriller - as it happened","Reaction and the best clips as Australia hold their nerve to win the second one-day international in Melbourne.",NA,NA
"https://www.bbc.com/sport/cricket/videos/cx2ky7jmz1yo","Australia lose 8-49 in Ashes ODI collapse","Australia slip from 131-2 to 180 all out in the second one-day international of the Women's Ashes.","14 Jan 2025","Women's Cricket"
"https://www.bbc.com/news/articles/cg7z92ek3p1o","Charity helps 25,000 people affected by typhoons","International disaster relief charity ShelterBox responds after six major storms in the Philippines.","13 Jan 2025","Cornwall"
"https://www.bbc.com/news/articles/c8j8ykej2e2o","Caribbean among grant-funded trips for students","A grant will provide an ""exciting opportunity"" for Hull College pupils to study abroad.","15 Jan 2025","Hull & East Yorkshire"
"https://www.bbc.com/news/articles/cwy7x84qvv4o","US tightens control on AI chips export drawing pushback","The new rules are intended to make sure the ""the world's AI runs on American rails"", and stays out of the hands of ""malicious actors"", say officials.","13 Jan 2025","US & Canada"
"https://www.bbc.com/news/articles/cjex3878z3wo","Apple pushes back on call to end diversity programme","The tech giant has asked investors to reject a proposal from a conservative group to end its DEI policies.","13 Jan 2025","Business"
"https://www.bbc.com/news/articles/cg52543v6rmo","Norway leads world in electric cars. What can others learn?","Nine in 10 new cars in the country are now battery-powered, and it aims to hit 100% later this year.","13 Jan 2025","Europe"
"https://www.bbc.com/sport/cricket/articles/c627j0z4nymo","Same old story as England's Ashes hopes are dented","England need to find their edge to keep their Ashes hopes alive as they did in 2023 after a pitiful collapse in the second one-day international.","14 Jan 2025","England Women"
"https://www.bbc.com/news/articles/cdd026lgmdmo","GPs turn to AI to help with patient workload","Should more AI be used to help GPs with consultations and administrative work?","14 Jan 2025","Technology"
"https://www.bbc.com/sport/cricket/articles/cdjdedykez3o","Wasteful England beaten in Women's Ashes opener","England suffer a four-wicket defeat in the opening one-day international of the Women's Ashes in Sydney.","12 Jan 2025","Women's Cricket"
"https://www.bbc.com/sport/cricket/articles/c5ygyv7yvz1o","Cross ruled out of first Ashes ODI with back injury","Kate Cross misses the opening one-day international of the women's Ashes with a back injury.","11 Jan 2025","Women's Cricket"
"https://www.bbc.com/sport/cricket/videos/c07knz3p8ndo","'He's held onto the ball and his beer' - watch one-handed crowd catch","Watch as a fan takes a sublime one-handed crowd catch off Amy Jones' six in the first Women's Ashes one-day international.","12 Jan 2025","Women's Cricket"
"https://www.bbc.com/news/articles/cz9g91gn5ddo","US top court leans towards TikTok ban over security concerns","The platform with nearly 170 million American users is challenging a law that would see it banned in the US in a matter of days.","10 Jan 2025","Technology"
"https://www.bbc.com/sport/cricket/articles/czepgg4e5ezo","Shakib bowling ban remains after failing retest","Bangladesh all-rounder Shakib Al Hasan remains banned from bowling in international cricket after failing an independent reassessment of his action.","11 Jan 2025","County Cricket"
"https://www.bbc.com/sport/cricket/videos/c9qjvx5dx1lo","Gardner stars as Australia beat England in Women's Ashes opener","Ash Gardner's fine all-round performance proves the difference as England are beaten by four wickets in the first one-day international of the Women's Ashes in Sydney.","12 Jan 2025","Women's Cricket"
"https://www.bbc.com/sport/cricket/videos/c1wen0dj401o","Women's Ashes opens with dramatic first over","An action-packed opening over starts the first Women's Ashes one-day international, with Megan Schutt being punished by Maia Bouchier for bowling a no-ball.","12 Jan 2025","Women's Cricket"
"https://www.bbc.com/sport/cricket/videos/c4gwdn5vj88o","Knight wants ICC to help 'forgotten' Afghanistan","England captain Heather Knight has called for the International Cricket Council to do more for the Afghanistan women's team, whom she feels have been ""forgotten"".","11 Jan 2025","Women's Cricket"
"https://www.bbc.com/sport/cricket/articles/cjr8d7l7zjeo","India beat Ireland by six wickets in opening ODI","India secure a dominant six-wicket win over Ireland in the opening one-day international in Rajkot.","10 Jan 2025","Women's Cricket"
"https://www.bbc.com/news/articles/c623ppl5d8ro","Bezos-owned Washington Post cuts more jobs","Layoffs come at a time of growing losses and turmoil over editorial decisions at the US newspaper.","8 Jan 2025","Business"
"https://www.bbc.com/news/articles/cz6lg44jwwno","How AI uncovers new ways to tackle difficult diseases","Pharmaceutical firms are turning to AI to find new molecules that might be able to tackle disease.","10 Jan 2025",NA
"https://www.bbc.com/news/articles/c79197jr2zeo","China bets on kitchen appliances to boost economy","A list of subsidised household goods has been expanded as Beijing tries to increase domestic spending.","9 Jan 2025","Business"
"https://www.bbc.com/news/articles/c07g73p4805o","LA wildfire damages set to cost record $135bn","Some of the most expensive properties in the US have been wiped out by the fires.","10 Jan 2025","Business"
"https://www.bbc.com/sport/american-football/articles/cwyexqdgnp2o","Jets, Browns & Jaguars to play in London next season","The New York Jets, Cleveland Browns and Jacksonville Jaguars will play in London as part of the NFL International Games in 2025.","10 Jan 2025","American Football"
"https://www.bbc.com/news/articles/cwy8yv4wl25o","Man with crocodile skull in luggage arrested at Delhi airport","He was stopped by airport officials during a security check at 
Indira Gandhi International Airport.","9 Jan 2025","Asia"
"https://www.bbc.com/news/articles/cgly2krddwgo","Boeing and Google each give $1m for Trump inauguration","The US companies join other major firms donating funds for the ceremony on 20 January.","10 Jan 2025","Business"
"https://www.bbc.com/news/articles/cz6lq6x2gd9o","ChatGPT creator denies sister's childhood rape claim","Ann Altman filed a lawsuit alleging her brother sexually abused her between 1997 and 2006.","8 Jan 2025","Business"
"https://www.bbc.com/sport/football/articles/cr7v7x0j25xo","Fahey ends Republic of Ireland career after 115 caps","Republic of Ireland defender Niamh Fahey announces her international retirement after a 17-year career for her country.","9 Jan 2025","R. of Ireland Women"
"https://www.bbc.com/news/articles/c0q0jl8pl9ko","Nvidia unveils robot ambitions and powerful new gaming chips","The announcement was part of Mr Huang's address at CES, an annual technology show in Las Vegas.","7 Jan 2025","Business"
"https://www.bbc.com/news/articles/c9q78wn9g8zo","US designates Tencent a Chinese military company","China's embassy in Washington branded the move as an ""unreasonable suppression"" of its firms.","7 Jan 2025","Business"
"https://www.bbc.com/news/articles/c4g5v8klkqvo","Cryptocurrencies and personal AI: Tech to watch out for in 2025","Will 2025 be a hinge year for cryptocurrency and will personalised AI appear on your phone?","7 Jan 2025",NA
"https://www.bbc.com/news/articles/c4gj72m8x3zo","Trump's eyeing Greenland - but other Arctic investment is frozen","While Trump eyes Greenland, Norway and Russia have put the brakes on their polar region investments.","6 Jan 2025","Business"
"https://www.bbc.com/sport/rugby-union/articles/cn540wr2eq6o","Wales and Cardiff centre Roberts dies aged 90","Cardiff great and former Wales international Meirion Roberts dies at the age of 90.","6 Jan 2025","Cardiff"
"https://www.bbc.com/news/articles/c627p8leww1o","UFC boss to join board of Facebook owner Meta","It comes days after former UK deputy PM Sir Nick Clegg left his top job at the social media giant.","7 Jan 2025","US & Canada"
"https://www.bbc.com/news/articles/cevg3ze8x93o","Flight delays and 'treacherous' roads as snow hits NI","A yellow weather warning is in place for Northern Ireland as Belfast International Airport warns of delays.","6 Jan 2025","Northern Ireland"
"https://www.bbc.com/news/articles/c3dxjglgen7o","'Frustration' at seven-hour runway wait","The Jet2 flight from Newcastle Airport is rescheduled but John Shuttleworth says he wants answers.","6 Jan 2025","Tyne"
"https://www.bbc.com/news/articles/cvg6dg30vq0o","Biden bans offshore drilling across vast area of US","The ban covering most of America's coastline comes two weeks before Donald Trump's inauguration ceremony.","6 Jan 2025","US & Canada"
"https://www.bbc.com/news/articles/c5y41qg57pno","'Trump 2.0' looms large over the global economy","Donald Trump's planned tariffs are expected to greatly impact international trade in 2025.","9 Jan 2025","Business"
"https://www.bbc.com/sport/tennis/articles/cz6l53z974zo","Sabalenka wins Brisbane title; Osaka retires in Auckland","World number one Aryna Sabalenka warms up for her Australian Open title defence by winning the Brisbane International.","5 Jan 2025","Tennis"
"https://www.bbc.com/news/articles/c36edjp1l9ko","Tesla sales stall as China's BYD closes in","Tesla's ranking as the world's top electric vehicle seller is threatened after sales fell last year.","2 Jan 2025","Business"
"https://www.bbc.com/news/articles/cvg9lgp34e3o","Why Apple is offering rare iPhone discounts in China","Rival technology giant Huawei has also cut smartphone prices in the run-up to the Lunar New Year holiday.","3 Jan 2025","Business"
"https://www.bbc.com/news/articles/c4gl417l757o","Court strikes down US net neutrality rules","The ruling marks a significant moment in the long running battle over how to regulate internet providers.","2 Jan 2025","US & Canada"
"https://www.bbc.com/news/videos/c17d14vrwwyo","What we know about the Cybertruck explosion in Las Vegas","The BBC's Lily Jamali reports from outside the Trump International Hotel, where the explosion took place.","3 Jan 2025","US & Canada"
"https://www.bbc.com/news/articles/c1j07594kglo","Airport still losing money after public takeover","Teesside International Airport is bringing in strong revenue but has yet to make a profit.","30 Dec 2024","Tees"
"https://www.bbc.com/news/articles/crrwqpdv5q7o","Sweden's green industry hopes hit by Northvolt woes","Financial problems at battery maker Northvolt have shaken hopes for Sweden's green industry sector.","3 Jan 2025","Europe"
"https://www.bbc.com/news/articles/c30nm4g15n5o","Romanian community plan education festival","The group are building on previous integration projects.","1 Jan 2025","Suffolk"
"https://www.bbc.com/sport/tennis/articles/crk058ej23do","Djokovic and Sabalenka through to Brisbane quarters","Novak Djokovic will face Reilly Opelka for the first time after reaching the Brisbane International quarter-finals.","2 Jan 2025","Tennis"
"https://www.bbc.com/sport/rugby-union/articles/cp83xng5djpo","Ravouvou extends contract with Bristol Bears","Fiji international centre Kalaveti Ravouvou signs a contract extension with Bristol Bears.","1 Jan 2025","Bristol"
"https://www.bbc.com/news/articles/c140yjm5znzo","Madoff fraud victims get $4.3bn as fund completes payouts","Victims of one of the biggest frauds in US history set to recover more than 90% of proven losses.","31 Dec 2024","Business"
"https://www.bbc.com/news/articles/clygpxkvx9eo","South Korea orders air safety probe after deadly plane crash","The order came after the nation's deadliest aviation disaster in decades in which 179 people were killed.","30 Dec 2024","Asia"
"https://www.bbc.com/audio/play/p0kcfpgx","In the Studio: International film school","At a school in Bulgaria, pupils are making movies for Le Cinema Cent Ans De Jeunesse","23 Dec 2024","Documentaries"
"https://www.bbc.com/news/articles/cn7rk0ym68jo","Barbados fishing industry still reeling from hurricane aftermath","Hurricane Beryl lashed the island in July, devastating much of its fishing fleet.","30 Dec 2024","Business"
"https://www.bbc.com/news/articles/cn8gqz7n559o","Zimbabwe abolishes death penalty","Amnesty International hails the decision as a ""beacon of hope for the abolitionist movement"".","31 Dec 2024","Africa"
"https://www.bbc.com/sport/boxing/articles/c938wnpz329o","McGregor wins on points to take WBC International title",NA,"22 Dec 2024","Boxing"
"https://www.bbc.com/sport/tennis/articles/cr56jrzjd14o","Sabalenka opens season with clinical Brisbane win","World number one Aryna Sabalenka comfortably beats Renata Zarazua to start her Brisbane International campaign.","31 Dec 2024","Tennis"
"https://www.bbc.com/news/articles/clyvzr0yr7ro","Abandoned rabbits nursed back to full health","Those at a Kidderminster animal shelter ""like interaction"" and some have the promise of a new home.","24 Dec 2024","Hereford & Worcester"
"https://www.bbc.com/news/articles/c2kx2pn3x18o","Anger as families wait for victims' remains after South Korea plane crash","Authorities say the delay is because the bodies have been very badly damaged, with most of them not whole.","30 Dec 2024","Asia"
"https://www.bbc.com/news/articles/c62wxe1q56zo","Islands to celebrate Norman millennial in 2027","Guernsey and Jersey are involved in international planning to commemorate their Norman heritage.","30 Dec 2024","UK"
"https://www.bbc.com/audio/play/w3ct5whr","Bowling legends R Ashwin and Tim Southee retire from international cricket","We discuss how the two legends will be remembered on and off the field.","21 Dec 2024","Podcasts"
"https://www.bbc.com/news/videos/cdr0e143j1jo","ISS crew sends Christmas greetings from space","Astronauts on the International Space Station send a festive message from orbit, some 250 miles (400km) above Earth.","25 Dec 2024","Science & Environment"
"https://www.bbc.comNA","London International Horse Show: GB's Lottie Fry & Glamourdale win the Dressage World Cup Freestyle","Watch live  coverage from the London International Horse Show with GB's Olympic bronze medallists Lottie Fry on Glamourdale and Becky Moody on Jagerbomb in action.",NA,NA
"https://www.bbc.com/news/articles/crk0z56g6zko","Valencians struggling to recover from devastating floods","The Spanish region was badly hit by flooding in October, and the clean up is far from over.","22 Dec 2024","Europe"
"https://www.bbc.com/news/articles/cevgzweexdno","Starbucks baristas launch strike in US, union says","It follows calls from the Workers United union for higher pay and better conditions for Starbucks baristas.","20 Dec 2024","Business"
"https://www.bbc.com/sport/equestrian/articles/c5yv0m77n5jo","Watch London International Horse Show on the BBC","Britain's equestrian stars compete at the London International Horse Show from 18-22 December and you can watch live on the BBC.","14 Dec 2024","Equestrian"
"https://www.bbc.com/news/articles/cq8v1ww51vno","AI is trained to spot warning signs in blood tests","AI can spot patterns in the data from blood tests that can give an early warning of disease.","20 Dec 2024",NA
"https://www.bbc.comNA","London International Horse Show: Kenny wins World Cup jump-off","Watch live coverage from the Show Jumping World Cup at the London International Horse Show.",NA,NA
"https://www.bbc.com/news/videos/cx2nj4n3770o","BBC presenter revisits 'mortifying' blunder that went viral","Ben Boulos sat down with Teresa Wickham to discuss the neurological condition dystonia after their on-air interaction was posted on TikTok.","16 Dec 2024","UK"
"https://www.bbc.com/news/articles/c05p9g2nqmeo","Syria not a threat to world, rebel leader Ahmed al-Sharaa tells BBC","In an interview with International Editor Jeremy Bowen, the leader of the rebel group HTS says sanctions on Syria should be lifted.","18 Dec 2024","Middle East"
"https://www.bbc.com/news/articles/cvgr09xer0po","Regulator disqualifies three charity trustees","The Charity Commission finds serious management failings at the overseas aid group, the Quba Trust.","19 Dec 2024","Beds, Herts & Bucks"
"https://www.bbc.com/news/articles/c1wq84x8z7yo","Amazon faces US strike threat ahead of Christmas","The walkout could affect several facilities across the US during the busy holiday season.","18 Dec 2024","Business"
"https://www.bbc.com/sport/articles/cwy4ndxe3ylo","Derry City sign Northern Ireland international Ferguson","League of Ireland side Derry City sign Northern Ireland international Shane Ferguson on a one-year deal with the option of a second.","11 Dec 2024","NI Men"
"https://www.bbc.com/news/articles/c62w5q52pngo","Jeremy Bowen: Assad's torture prison is worst I have seen","Inside the infamous prison's corridors it becomes clear how hard it will be to mend the Syria that Assad broke, writes our international editor.","16 Dec 2024","Middle East"
"https://www.bbc.com/news/articles/crk4pm8xxx8o","Could AI help prevent diabetes-related sight loss?","Artificial intelligence has been trained to examine eye scans for a condition that can cause blindness.","17 Dec 2024",NA
"https://www.bbc.com/news/articles/c30nze6e4geo","Nasa astronauts Butch and Suni's homecoming delayed again","Nasa says that the astronauts stuck on the space station will have to wait even longer to get home.","18 Dec 2024","Science & Environment"
"https://www.bbc.com/sport/rugby-union/articles/cx2ngg5emkxo","O'Gara keen on international job - but not Wales","La Rochelle coach Ronan O'Gara says he is desperate to test himself in the international game, but is not considering floundering Wales as an option.","10 Dec 2024","Rugby Union"
"https://www.bbc.com/news/articles/crk4pm8xxx8o","Could AI help prevent diabetes-related sight loss?","Artificial intelligence has been trained to examine eye scans for a condition that can cause blindness.","17 Dec 2024",NA
"https://www.bbc.com/news/articles/cpdnz3elwzvo","N Korea made millions from remote work scheme, US says","Fourteen North Koreans have been charged with fraud in the US over an alleged long-running conspiracy.","13 Dec 2024","Asia"
"https://www.bbc.com/news/articles/cg52q2q1pmvo","Star luxury property brokers charged with sex trafficking in US","The Alexander brothers are accused of drugging, assaulting and raping dozens of women over more than a decade.","12 Dec 2024","Business"
"https://www.bbc.com/news/articles/c4gp555xy5ro","What is rage-baiting and why is it profitable?","Called rage-baiting, making people angry with social media posts can be a business.","10 Dec 2024","Business"
"https://www.bbc.com/news/articles/c20w1qnewjjo","The Onion's purchase of Alex Jones's Infowars rejected by judge","Judge Christopher Lopez ruled that an auction for Infowars did not result in the best bids possible.","11 Dec 2024","Business"
"https://www.bbc.com/news/articles/clyn8yjw11go","Trump rings bell on record stock market - but will it last?","The US president-elect comes into office with a strong economy, but investors hope for more and current highs may be difficult to sustain.","13 Dec 2024","Business"
"https://www.bbc.com/news/articles/cq8v73dkne3o","Why 'digital twins' could speed up drug discovery","AI can create digital humans and digital organs that can be used in clinical trials.","13 Dec 2024",NA
"https://www.bbc.com/news/articles/ceql9x5rd30o","Rachel Reeves signals wider reset of EU relations","Labour has ruled out rejoining the EU but may be open to alignment on areas such as farm and food exports.","9 Dec 2024","Business"
"https://www.bbc.com/sport/rugby-union/articles/c8rjd8g65ypo","Local and international interest in Falcons - Diamond","Consultant director of rugby Steve Diamond says he has already received local and international interest in Newcastle Falcons investment.","4 Dec 2024","Newcastle"
"https://www.bbc.com/news/articles/c62w62vydnvo","Hershey shares jump on Cadbury owner buyout report","A deal between Mondelez and Hershey could create a food giant with sales of almost $50bn a year.","10 Dec 2024","Birmingham & Black Country"
"https://www.bbc.com/news/articles/ckg3dl757w6o","Meet Karol G, Colombia's Taylor Swift","The Colombian singer is the world's most-watched artist when it comes to streamed videos.","12 Dec 2024","Latin America"
"https://www.bbc.com/news/uk-northern-ireland-65803291","Cork: Man arrested in Belfast under international warrant appears in court","The 36-year-old man was arrested by police in Northern Ireland under an international warrant.","4 Jun 2023",NA
"https://www.bbc.com/sport/football/66789916","Andorra's Lima ends longest international career","Ildefons Lima, who made his Andorra debut aged 17 in 1997, is calling time on his record-breaking international career.","13 Sep 2023",NA
"https://www.bbc.com/news/uk-england-tees-58638844","Airport made £13.8m loss over a year, figures reveal","Teesside International Airport chiefs say business was badly hit by the pandemic.","21 Sep 2021",NA
"https://www.bbc.com/news/world-europe-58408911","Space station facing irreparable failures - Russia","The majority of in-flight systems on the ISS have passed their expiry date, an official warns.","1 Sep 2021",NA
"https://www.bbc.com/news/uk-england-tees-64076135","Airport 'disappointed' as two more routes axed","Loganair ""regrets"" that flights from Teesside to Dublin and Belfast will end in 2023.","23 Dec 2022",NA
"https://www.bbc.com/sport/football/63886642","Belgium's Hazard announces international retirement","Belgium playmaker Eden Hazard announces his retirement from international football at the age of 31.","7 Dec 2022",NA
"https://www.bbc.com/sport/football/63596170","'She hitchhiked to play in first women's international'","England played Scotland in their first women's international 50 years ago, and a new podcast shares the stories from players in the match and key figures who made it possible.","18 Nov 2022",NA
"https://www.bbc.com/news/uk-63618900","Government set to breach foreign aid spending cap","Much of the budget is being used to pay for asylum seekers in the United Kingdom, the BBC has learned.","14 Nov 2022",NA
"https://www.bbc.com/sport/football/64412215","English clubs dominate 2022 international spending","English clubs spent £1.78bn - more than three times that of any other country - on men's international transfers in 2022 , according to data from Fifa.","26 Jan 2023",NA
"https://www.bbc.com/sport/rugby-union/52499624","Sale sign Wales international Kelly","Sale Sharks sign former Firwood Waterloo Ladies front-row and Wales international Molly Kelly.","1 May 2020",NA
"https://www.bbc.com/news/uk-northern-ireland-55415415","Ryanair cancelling 12 routes including some in NI","The Irish carrier is in dispute with the Civil Aviation Authority (CAA) over aircraft leasing.","22 Dec 2020",NA
"https://www.bbc.com/news/education-55022006","How did your lockdown container garden grow?","Growing veg in tiny spaces was a lockdown craze but did you produce bumper crops or snacks for snails?","6 Dec 2020",NA
"https://www.bbc.com/news/world-asia-60454475","US grant sparks fierce protests in Nepal","Demonstrations in Kathmandu centre on the belief accepting US money undermines Nepal's sovereignty.","20 Feb 2022",NA
"https://www.bbc.com/news/science-environment-60246032","Space station to crash down to Earth in 2031","Nasa says the ISS will operate until 2030 before the agency hands over to commercial companies.","3 Feb 2022",NA
"https://www.bbc.com/news/science-environment-60246032","Space station to crash down to Earth in 2031","Nasa says the ISS will operate until 2030 before the agency hands over to commercial companies.","3 Feb 2022",NA
"https://www.bbc.com/sport/football/51404479","Glentoran sign Lithuanian international","Lithuanian international striker Deivydas Matulevicius, who has won 36 caps for his country, becomes Glentoran's latest signing.","6 Feb 2020",NA
"https://www.bbc.com/sport/football/17757136","Wales' international fixtures","Full fixture list for Wales' football team","11 Jun 2019",NA
"https://www.bbc.com/sport/football/62401332","Norwich sign Chile international Nunez","Norwich sign Chile international Marcelino Nunez from Universidad Catolica for an undisclosed fee.","2 Aug 2022",NA
"https://www.bbc.com/sport/football/62266983","Hull City sign Ghana international striker Tetteh","Hull City sign Yeni Malatyaspor striker Benjamin Tetteh for a free transfer on a two-year deal.","23 Jul 2022",NA
"https://www.bbc.com/sport/football/45275941","Palace captain dropped by Serbia","Crystal Palace captain Luka Milivojevic is dropped from the Serbia team after criticising head coach Mladen Krstajic's decisions at the World Cup.","22 Aug 2018",NA
"https://www.bbc.com/news/uk-politics-54073997","Government Brexit changes 'break international law'","Government legislation on customs rules for Northern Ireland do “break international law in a very specific and limited way”, Brandon Lewis tells the House of Commons.","8 Sep 2020","UK Politics"
"https://www.bbc.com/sport/av/football/57468179","Watch: Neymar inspires Brazil to victory against Venezuela","Watch highlights as Neymar scores and provides an assist as Brazil begin the defence of their Copa America title with a comfortable 3-0 win over Venezuela.","14 Jun 2021","International"
"https://www.bbc.com/news/world-africa-56595150","Acquitted Ivory Coast ex-president free to go home","Laurent Gbagbo's supporters are jubilant after the global war crimes court upholds his acquittal.","31 Mar 2021","Africa"
"https://www.bbc.com/news/uk-england-kent-63424790","Three-fold increase in Taser officers in Kent","More than 1,000 Kent Police officers can carry the weapon, whereas in 2018 only 351 were authorised.","28 Oct 2022","Kent"
"https://www.bbc.com/news/uk-england-tyne-61965647","Triathlete reunited with bike missing at airport","Sian Hurley's bike went missing in transit at Heathrow as she flew from Australia to Newcastle.","28 Jun 2022","Tyne & Wear"
"https://www.bbc.com/sport/av/scotland/53390844","Street Soccer pilot non-contact sessions","""Healthy mind, healthy living, social interaction... it's brilliant, aye."" Street Soccer pilot non-contact sessions","13 Jul 2020","Scotland"
"https://www.bbc.com/sport/cricket/61966257","Morgan retires from international cricket","England's World Cup-winning captain Eoin Morgan confirms his retirement from international cricket.","28 Jun 2022","Cricket"
"https://www.bbc.com/news/uk-england-tees-56490176","Second government department to move to Darlington","The Department for International Trade joins the Treasury in opening an office in Darlington.","23 Mar 2021","Tees"
"https://www.bbc.com/news/uk-wales-53186916","Former rugby league international dies, aged 37","Scott Bessant dies almost three years after being found in a lane with multiple injuries.","25 Jun 2020","Wales"
"https://www.bbc.com/sport/football/56449233","The Suffolk coach facing Bayern's Davies on international stage","From Ipswich academy coach to leading the Cayman Islands in World Cup qualifying - Ben Pugh shares his unique coaching journey.","26 Mar 2021","Football"
"https://www.bbc.com/sport/football/40681527","Orient sign Benin international Boco","Leyton Orient sign midfielder Romuald Boco on two-year deal following his release from Accrington Stanley.","21 Jul 2017","Football"
"https://www.bbc.com/news/science-environment-57971910","Boeing's Starliner spacecraft: A guide","Starliner is one of two vehicles designed to transport astronauts to and from the space station.","3 Aug 2021","Science & Environment"
"https://www.bbc.com/news/uk-politics-44780468","How world's media covered Boris Johnson's exit","The resignation of Boris Johnson means Theresa May's days as prime minister are numbered, in the view of most pundits around the world.","10 Jul 2018",NA
"https://www.bbc.com/sport/football/51344390","Quiz: International men of mystery","As Mbwana Samatta becomes the first Tanzanian to score in the Premier League, can you name the other men who are their nation's only Premier League goalscorer?","1 Feb 2020","Premier League"
"https://www.bbc.com/news/uk-politics-57576187","Foreign Office criticised over aid cuts handling","The Foreign Office is accused of lacking transparency and openness on spending reductions.","22 Jun 2021","UK Politics"
"https://www.bbc.com/sport/football/44212295","Lopetegui signs new Spain deal","Spain head coach Julen Lopetegui signs a two-year contract extension, tying him to La Roja until 2020.","22 May 2018","International"
"https://www.bbc.com/news/uk-england-south-yorkshire-56250975","Online learning 'failing international students'","International students launch a petition calling for compensation from the UK government.","2 Mar 2021","Sheffield & South Yorkshire"
"https://www.bbc.com/news/business-67105143","'Call us' on Brexit trade, says German minister","In a BBC interview, Christian Lindner invites the UK to discuss a closer relationship with the EU.","13 Oct 2023","Business"
"https://www.bbc.com/news/world-55566514","Find out about the BBC's international podcast competition","Sharon Machira explains how people living in Kenya, Nigeria and South Africa can enter.","6 Jan 2021","World"
"https://www.bbc.com/sport/football/20397113","Life in Israel ‘scary’ for Welsh international Robert Earnshaw","Welsh international Rob Earnshaw says playing football in Israel has been ""scary"" during the current Middle East crisis.","20 Nov 2012","Cardiff"
"https://www.bbc.com/news/world-latin-america-29617698","Brazil: The ‘El Dorado’ for international migrants","The BBC's Wyre Davies travels to the north-western Brazilian jungle state of Acre and finds one of the most welcoming places in the world for international migrants.","14 Oct 2014",NA
"https://www.bbc.com/news/uk-northern-ireland-58577603","Appeal made to UN over Troubles amnesty plans","The Amnesty International submission calls the government plans an ""utter betrayal of victims"".","16 Sep 2021","Northern Ireland"
"https://www.bbc.com/news/world-asia-india-43170560","India state offers free breast surgery","Patients on low incomes will be eligible for free breast alternation surgery, doctors told the BBC.","23 Feb 2018","India"
"https://www.bbc.com/sport/football/41027204","Rooney retires from international football","Everton striker Wayne Rooney, England's all-time record goalscorer, announces his retirement from international football.","23 Aug 2017","England"
"https://www.bbc.com/sport/football/58412201","Ronaldo breaks international goal record","Cristiano Ronaldo breaks the world record for goals scored in men's international football with two headers against the Republic of Ireland.","1 Sep 2021","European Football"
